754812836, $(7.49),68,9.35 PM,74,Between 10:00 am and 2:00 pm
430776446, $(14.65),71,11.23 PM,75,Between 10:00 am and 2:00 pm
536375752, $(3.85),80,2.17 PM,84,Between 10:00 am and 2:00 pm
689887658, $(42.84),76,10.54 PM,79,Between 10:00 am and 2:00 pm
616137863, $(6.27),68,9.56 PM,74,Between 6:00 pm and 10:00 pm
499195833, $(19.39),79,8.11 PM,82,Between 6:00 pm and 10:00 pm
967986168, $(10.65),68,9.46 PM,72,Between 10:00 am and 2:00 pm
140778461, $(23.85),68,9.51 PM,75,Between 6:00 pm and 10:00 pm
822148534, $(3.60),68,9.51 PM,72,Between 2:00 pm and 6:00 pm
146408116, $(5.84),52,3.46 PM,54,Between 10:00 am and 2:00 pm
102695645, $(15.59),55,8.23 AM,56,Between 10:00 am and 2:00 pm
075502101, $(7.49),53,8.16 AM,54,Between 6:00 pm and 10:00 pm
510208987, $(9.49),53,11.26 AM,54,Between 6:00 pm and 10:00 pm
014256215, $(20.64),53,11.49 AM,54,Between 6:00 pm and 10:00 pm
717043627, $(10.26),53,12.24 PM,54,Between 2:00 pm and 6:00 pm
374345585, $(7.49),53,1.25 PM,54,Between 6:00 pm and 10:00 pm
022199592, $(12.99),53,2.29 PM,54,Between 2:00 pm and 6:00 pm
998494080, $(14.89),59,1.37 AM,60,Between 6:00 pm and 10:00 pm
094398072, $(22.01),53,4.01 PM,54,Between 2:00 pm and 6:00 pm
851638974, $(13.14),53,4.21 PM,56,Between 2:00 pm and 6:00 pm
154798681, $(15.44),53,4.5 PM,55,Between 6:00 pm and 10:00 pm
408500880, $(22.69),53,10.3 PM,56,Between 2:00 pm and 6:00 pm
371834211, $(7.49),53,4.06 PM,55,Between 2:00 pm and 6:00 pm
700637914, $(1.06),54,5.05 PM,58,Between 10:00 am and 2:00 pm
453178150, $(7.49),53,4.23 PM,55,Between 6:00 pm and 10:00 pm
882973197, $(24.64),53,8.17 PM,56,Between 10:00 am and 2:00 pm
374140574, $(7.49),53,8.57 PM,58,Between 10:00 am and 2:00 pm
307526378, $(43.94),53,7.3 PM,55,Between 2:00 pm and 6:00 pm
087047734, $(7.49),82,8.22 PM,84,Between 10:00 am and 2:00 pm
138737928, $(16.19),53,10.52 PM,59,Between 10:00 am and 2:00 pm
088861952, $(35.70),54,10 PM,56,Between 6:00 pm and 10:00 pm
832601024, $(11.84),53,11.45 PM,58,Between 10:00 am and 2:00 pm
249964083, $(14.29),53,11.51 PM,56,Between 2:00 pm and 6:00 pm
901451712, $-   ,54,1.16 AM,58,Between 10:00 am and 2:00 pm
412312289, $(14.49),58,9.51 PM,61,Between 2:00 pm and 6:00 pm
015366326, $(6.30),54,7.42 PM, ,
766739157, $(29.59),62,11.43 PM,66,Between 2:00 pm and 6:00 pm
339981923, $(8.64),54,9.24 PM,59,Between 2:00 pm and 6:00 pm
477094786, $(14.41),54,9.1 PM,56,Between 6:00 pm and 5:59 pm (next day)
398200368, $(33.75),57,11.05 AM,60,Between 10:00 am and 2:00 pm
856573490, $(16.65),55,8.46 AM,56,Between 10:00 am and 2:00 pm
887901818, $(3.20),55,8.33 AM,56,Between 2:00 pm and 6:00 pm
011032277, $(7.70),71,9.41 AM,74,Between 2:00 pm and 6:00 pm
906816618, $(10.75),55,1.37 PM,56,Between 6:00 pm and 10:00 pm
329951633, $(11.06),55,7.27 PM,56,Between 2:00 pm and 6:00 pm
399145920, $(7.49),55,6.31 PM,58,Between 2:00 pm and 6:00 pm
102396908, $(7.49),55,10.29 PM,58,Between 2:00 pm and 6:00 pm
473167937, $(12.45),56,2.55 PM,59,Between 6:00 pm and 10:00 pm
378801767, $(4.05),55,11.29 PM,62,Between 10:00 am and 2:00 pm
502354389, $(19.50),56,8.52 AM,61,Between 10:00 am and 2:00 pm
938992682, $(1.80),56,9.26 AM,59,Between 10:00 am and 2:00 pm
586952089, $(37.14),56,10.09 AM,58,Between 2:00 pm and 6:00 pm
119447702, $(16.50),56,10.43 AM,59,Between 10:00 am and 2:00 pm
311191654, $-   ,56,11.32 AM,58,Between 6:00 pm and 10:00 pm
347937520, $-   ,56,11.49 AM,58,Between 2:00 pm and 6:00 pm
355050615, $(1.15),56,4.3 PM,59,Between 6:00 pm and 10:00 pm
014767527, $(4.30),56,3.18 PM,58,Between 2:00 pm and 6:00 pm
833681638, $(8.60),56,2.09 PM,60,Between 10:00 am and 2:00 pm
473782932, $(11.60),56,1.08 PM,58,Between 2:00 pm and 6:00 pm
119731156, $-   ,57,3.33 PM,59,Between 6:00 pm and 10:00 pm
400097651, $(7.49),56,1.12 PM,59,Between 10:00 am and 2:00 pm
842361980, $-   ,59,10.58 PM,63,Between 10:00 am and 2:00 pm
929080335, $(4.55),82,3.43 PM,89,Between 2:00 pm and 6:00 pm
444513675, $(15.35),56,2.25 PM,58,Between 2:00 pm and 6:00 pm
512701488, $(22.50),56,5.42 PM,59,Between 2:00 pm and 6:00 pm
617077931, $(3.21),66,11.34 PM,72,Between 6:00 pm and 5:59 pm (next day)
408595092, $(18.59),67,12.11 AM,70,Between 2:00 pm and 6:00 pm
850753407, $(33.10),67,12.17 AM,73,Between 10:00 am and 2:00 pm
257770671, $(3.21),67,12.4 AM,69,Between 6:00 pm and 5:59 pm (next day)
293098180, $(28.79),67,12.32 AM,72,Between 10:00 am and 2:00 pm
834079605, $(38.19),67,6.34 PM,73,Between 2:00 pm and 6:00 pm
558668711, $(10.00),71,6.06 PM,75,Between 10:00 am and 2:00 pm
731786740, $(9.09),67,2.39 AM,69,Between 6:00 pm and 10:00 pm
250413762, $(2.60),73,10.18 AM,74,Between 2:00 pm and 6:00 pm
246240147, $(12.29),67,9.45 AM,70,Between 2:00 pm and 6:00 pm
834372539, $(26.91),68,2.06 PM,70,Between 6:00 pm and 5:59 pm (next day)
951472326, $(7.49),67,9.21 AM,69,Between 2:00 pm and 6:00 pm
207190096, $(12.30),67,9.48 AM,70,Between 6:00 pm and 10:00 pm
548588095, $(14.74),67,9.44 AM,72,Between 2:00 pm and 6:00 pm
200092270, $(25.34),67,9.21 AM,70,Between 6:00 pm and 10:00 pm
836285900, $(7.49),67,3.32 PM,72,Between 10:00 am and 2:00 pm
059085866, $(35.69),67,10.42 AM,72,Between 2:00 pm and 6:00 pm
822714275, $(17.49),67,9.42 AM,72,Between 6:00 pm and 10:00 pm
875152551, $(16.39),67,9.59 AM,69,Between 6:00 pm and 10:00 pm
934802343, $(7.49),67,9.36 AM,75,Between 6:00 pm and 10:00 pm
816512891, $(10.69),67,9.41 AM,72,Between 6:00 pm and 10:00 pm
446838142, $(3.21),67,9.48 AM,69,Between 6:00 pm and 5:59 pm (next day)
664637271, $(37.50),67,12.02 PM,72,Between 10:00 am and 2:00 pm
237365691, $(13.74),67,10.12 AM,72,Between 10:00 am and 2:00 pm
624496596, $(18.09),67,10.01 AM,72,Between 10:00 am and 2:00 pm
161228854, $(3.21),67,10.05 AM,69,Between 6:00 pm and 5:59 pm (next day)
495258954, $(10.60),67,10.34 AM,69,Between 2:00 pm and 6:00 pm
115821557, $(8.44),67,10.42 AM,72,Between 10:00 am and 2:00 pm
494014859, $(4.81),67,2.24 PM,69,Between 6:00 pm and 5:59 pm (next day)
283407135, $(1.50),67,10.4 AM,70,Between 10:00 am and 2:00 pm
834467890, $(20.94),67,10.45 AM,70,Between 10:00 am and 2:00 pm
998461847, $(13.65),67,11.01 AM,72,Between 6:00 pm and 10:00 pm
018327097, $(26.74),67,11.34 AM,70,Between 2:00 pm and 6:00 pm
942106308, $(15.60),67,10.47 AM,72,Between 2:00 pm and 6:00 pm
508802500, $(7.49),74,1.04 PM,75,Between 6:00 pm and 10:00 pm
812987323, $(24.25),71,11.58 AM,74,Between 2:00 pm and 6:00 pm
898912309, $-   ,72,10.03 PM,77,Between 10:00 am and 2:00 pm
003257528, $(25.29),67,11.21 AM,69,Between 10:00 am and 2:00 pm
272039220, $(8.89),67,11.23 AM,74,Between 6:00 pm and 10:00 pm
768619264, $(26.74),67,11.49 AM,74,Between 10:00 am and 2:00 pm
769245263, $(40.74),67,6 PM,73,Between 6:00 pm and 10:00 pm
605771628, $(38.59),70,8.12 AM,77,Between 10:00 am and 2:00 pm
572221549, $(7.49),67,12.02 PM,70,Between 2:00 pm and 6:00 pm
949402272, $(11.03),67,11.47 AM,72,Between 6:00 pm and 10:00 pm
302700395, $(3.75),52,3.58 PM,54,Between 10:00 am and 2:00 pm
431316054, $-   ,52,4.07 PM,59,Between 10:00 am and 2:00 pm
373775089, $(3.21),52,4.28 PM,54,Between 6:00 pm and 5:59 pm (next day)
649404162, $(7.49),52,8.58 PM,55,Between 10:00 am and 2:00 pm
588956742, $(11.54),57,10.42 PM,63,Between 6:00 pm and 10:00 pm
649351969, $-   ,53,2.1 AM,54,Between 10:00 am and 2:00 pm
135701974, $(7.49),53,7.44 AM,55,Between 10:00 am and 2:00 pm
903452859, $(20.69),57,7.56 AM,59,Between 6:00 pm and 10:00 pm
787205987, $-   ,53,9.42 AM,54,Between 6:00 pm and 10:00 pm
716390860, $(17.64),53,11.12 AM,55,Between 10:00 am and 2:00 pm
188305664, $(10.04),53,11.28 AM,54,Between 6:00 pm and 10:00 pm
479810557, $(15.79),64,7.22 PM,69,Between 2:00 pm and 6:00 pm
658124164, $(24.33),58,11.33 AM,65,Between 2:00 pm and 6:00 pm
029940820, $(7.49),53,1 PM,55,Between 6:00 pm and 10:00 pm
898678006, $(7.49),53,12.21 PM,56,Between 10:00 am and 2:00 pm
360161791, $(25.59),53,12.31 PM,54,Between 6:00 pm and 10:00 pm
420967772, $(19.99),53,7.12 PM,57,Between 10:00 am and 2:00 pm
517496613, $(7.49),53,1.16 PM,60,Between 10:00 am and 2:00 pm
724775760, $(3.05),53,1.01 PM,54,Between 2:00 pm and 6:00 pm
636491489, $(9.14),53,2.11 PM,56,Between 10:00 am and 2:00 pm
951766068, $(20.77),55,1.51 AM,61,Between 10:00 am and 2:00 pm
304422986, $(64.79),53,3.06 PM,60,Between 10:00 am and 2:00 pm
449036692, $(14.89),53,11.29 PM,56,Between 2:00 pm and 6:00 pm
466386748, $(26.70),53,3.27 PM,54,Between 2:00 pm and 6:00 pm
480559942, $(19.84),53,4.25 PM,55,Between 2:00 pm and 6:00 pm
262174444, $(7.49),53,3.56 PM,55,Between 10:00 am and 2:00 pm
208379597, $-   ,64,11.06 PM,69,Between 6:00 pm and 10:00 pm
741518976, $(7.49),53,4.45 PM,55,Between 10:00 am and 2:00 pm
924010526, $(19.39),53,4.58 PM,55,Between 10:00 am and 2:00 pm
283882842, $(11.14),53,5.48 PM,56,Between 2:00 pm and 6:00 pm
081646260, $(7.49),53,6.5 PM,56,Between 10:00 am and 2:00 pm
620212689, $(17.57),53,7.07 PM,56,Between 6:00 pm and 10:00 pm
050071376, $(17.94),64,5.38 PM,70,Between 10:00 am and 2:00 pm
957349926, $(7.49),53,8.06 PM,55,Between 6:00 pm and 10:00 pm
632241285, $(14.49),53,8.48 PM,56,Between 6:00 pm and 10:00 pm
935409788, $(14.60),53,9.44 PM,55,Between 6:00 pm and 10:00 pm
424231157, $(35.90),54,4.55 PM,56,Between 2:00 pm and 6:00 pm
913460399, $(27.64),53,10.52 PM,56,Between 2:00 pm and 6:00 pm
348338974, $(6.60),54,4.08 PM,58,Between 6:00 pm and 10:00 pm
194884900, $(9.49),54,12.24 AM,58,Between 6:00 pm and 10:00 pm
166742910, $(7.49),54,6.11 AM,58,Between 6:00 pm and 10:00 pm
918577376, $-   ,54,12.19 PM,55,Between 6:00 pm and 10:00 pm
598618293, $(21.45),55,8.27 AM,56,Between 10:00 am and 2:00 pm
772409940, $(5.05),54,2.42 PM,56,Between 2:00 pm and 6:00 pm
216554531, $(10.16),54,6.39 PM,56,Between 6:00 pm and 5:59 pm (next day)
182873112, $(15.00),72,6.01 PM,74,Between 2:00 pm and 6:00 pm
794674509, $(58.55),54,8.31 PM,56,Between 6:00 pm and 10:00 pm
311289149, $(22.29),54,8.32 PM,58,Between 6:00 pm and 10:00 pm
317960818, $(15.84),55,10.51 AM,56,Between 2:00 pm and 6:00 pm
481887114, $(7.49),55,2.54 PM,58,Between 2:00 pm and 6:00 pm
534150971, $(7.80),55,1.4 PM,59,Between 2:00 pm and 6:00 pm
996389796, $(3.30),55,2.22 PM,56,Between 6:00 pm and 10:00 pm
029978269, $(7.00),87,1.33 AM,89,Between 10:00 am and 2:00 pm
625545143, $(2.35),55,6.37 PM,56,Between 2:00 pm and 6:00 pm
321056919, $(9.50),55,9.58 PM,58,Between 10:00 am and 2:00 pm
000692296, $-   ,56,5.54 PM, ,
487202081, $-   ,56,6.48 PM, ,
589540962, $(39.84),56,8.58 PM,59,Between 2:00 pm and 6:00 pm
401815576, $(17.94),56,9.19 PM,59,Between 6:00 pm and 10:00 pm
839513443, $-   ,56,11.02 PM,60,Between 10:00 am and 2:00 pm
019861250, $(11.65),66,6.38 PM,68,Between 6:00 pm and 10:00 pm
651313738, $(7.49),66,8.3 PM,70,Between 6:00 pm and 10:00 pm
350504257, $(7.49),66,10.44 PM,72,Between 6:00 pm and 10:00 pm
538245798, $-   ,66,11.19 PM,72,Between 6:00 pm and 10:00 pm
844741912, $-   ,66,11.41 PM,72,Between 10:00 am and 2:00 pm
313690240, $(18.09),67,12.17 AM,72,Between 10:00 am and 2:00 pm
796416295, $(7.49),69,10.13 PM,74,Between 6:00 pm and 10:00 pm
003877791, $(9.94),67,12.37 AM,69,Between 6:00 pm and 10:00 pm
918540064, $(16.54),67,1.07 AM,69,Between 6:00 pm and 10:00 pm
083162260, $(22.45),68,8.27 AM,70,Between 2:00 pm and 6:00 pm
950465061, $(7.49),67,1.22 PM,70,Between 2:00 pm and 6:00 pm
269307364, $(4.70),67,12.36 PM,70,Between 2:00 pm and 6:00 pm
498780525, $(16.79),67,12.54 PM,70,Between 2:00 pm and 6:00 pm
618961813, $(21.34),67,1.43 PM,74,Between 10:00 am and 2:00 pm
966031813, $(11.64),67,1.53 PM,70,Between 2:00 pm and 6:00 pm
678828758, $(13.49),67,1.47 PM,70,Between 6:00 pm and 10:00 pm
088765504, $(10.14),67,9.35 PM,72,Between 10:00 am and 2:00 pm
235700776, $(2.65),67,6.35 PM,70,Between 6:00 pm and 10:00 pm
124382041, $(3.35),67,9.46 PM,72,Between 10:00 am and 2:00 pm
947959904, $(9.24),68,3.56 PM,75,Between 6:00 pm and 10:00 pm
989472220, $(3.21),68,12.26 AM,70,Between 6:00 pm and 5:59 pm (next day)
930022214, $(2.45),68,9.57 AM,72,Between 2:00 pm and 6:00 pm
967617280, $(10.00),68,10.36 AM,72,Between 2:00 pm and 6:00 pm
835451792, $(18.10),68,12.34 PM,72,Between 6:00 pm and 10:00 pm
809575370, $-   ,68,12.31 PM, ,
145313805, $-   ,68,1.51 PM,73,Between 2:00 pm and 6:00 pm
180344682, $(22.99),68,1.24 PM,72,Between 10:00 am and 2:00 pm
903943258, $(5.17),68,1.1 PM,72,Between 10:00 am and 2:00 pm
591114970, $(18.89),68,1.1 PM,74,Between 10:00 am and 2:00 pm
995943146, $(7.49),68,2.25 PM,72,Between 2:00 pm and 6:00 pm
625935555, $(9.49),74,4.05 PM,75,Between 6:00 pm and 10:00 pm
546670632, $(11.60),68,2.59 PM,73,Between 10:00 am and 2:00 pm
734849664, $(4.90),68,3.02 PM,74,Between 10:00 am and 2:00 pm
958494852, $(14.04),72,9.23 AM,75,Between 10:00 am and 2:00 pm
536066355, $(31.27),68,4.25 PM,72,Between 2:00 pm and 6:00 pm
973337070, $(12.74),68,6.52 PM,73,Between 2:00 pm and 6:00 pm
831457681, $(14.96),70,5.18 PM,73,Between 6:00 pm and 5:59 pm (next day)
919188490, $(16.40),69,4.27 PM,72,Between 2:00 pm and 6:00 pm
385374954, $(18.09),68,7.38 PM,70,Between 2:00 pm and 6:00 pm
892493585, $(8.54),68,8.23 PM,74,Between 6:00 pm and 10:00 pm
580115066, $(5.00),68,7.5 PM,74,Between 6:00 pm and 10:00 pm
370469943, $(25.79),68,7.33 PM,74,Between 6:00 pm and 10:00 pm
908360506, $-   ,68,8.02 PM,72,Between 2:00 pm and 6:00 pm
074987678, $(3.30),68,8.16 PM,72,Between 2:00 pm and 6:00 pm
606440961, $(15.39),68,8.1 PM,72,Between 10:00 am and 2:00 pm
035840423, $-   ,68,8.17 PM,72,Between 2:00 pm and 6:00 pm
593013236, $(11.49),69,10.54 AM,73,Between 10:00 am and 2:00 pm
000667608, $(19.55),69,3.18 PM,73,Between 10:00 am and 2:00 pm
479400024, $(10.49),68,8.42 PM,73,Between 2:00 pm and 6:00 pm
729817941, $(17.49),78,11.11 AM,84,Between 2:00 pm and 6:00 pm
978775658, $(14.49),68,9.03 PM,72,Between 2:00 pm and 6:00 pm
082861904, $(4.25),68,9.18 PM,72,Between 2:00 pm and 6:00 pm
311247798, $-   ,52,3.27 PM, ,
426838315, $-   ,52,4.21 PM,55,Between 6:00 pm and 10:00 pm
711419346, $-   ,52,9.07 PM,55,Between 2:00 pm and 6:00 pm
413459179, $(17.99),52,10.45 PM,63,Between 10:00 am and 2:00 pm
475187424, $(22.54),53,2.06 AM,54,Between 10:00 am and 2:00 pm
744603571, $(12.49),53,6.1 PM,56,Between 10:00 am and 2:00 pm
630421503, $(7.99),53,7.22 PM,56,Between 10:00 am and 2:00 pm
675483484, $(31.59),53,8.08 PM,56,Between 6:00 pm and 10:00 pm
487161377, $(17.29),65,7.53 PM,70,Between 2:00 pm and 6:00 pm
577318435, $(8.69),53,9.03 PM,56,Between 2:00 pm and 6:00 pm
988155870, $(22.62),53,8.59 PM,55,Between 2:00 pm and 6:00 pm
553348472, $(7.74),53,8.47 PM,56,Between 10:00 am and 2:00 pm
817708233, $(16.09),53,9.09 PM,57,Between 10:00 am and 2:00 pm
359142447, $(8.99),53,9.31 PM,58,Between 2:00 pm and 6:00 pm
914410230, $(18.79),53,11.06 PM,56,Between 2:00 pm and 6:00 pm
585905226, $(7.60),54,3.01 AM,58,Between 6:00 pm and 10:00 pm
833710905, $(0.95),55,11.29 AM,58,Between 10:00 am and 2:00 pm
716838068, $(8.60),56,2.08 PM,58,Between 6:00 pm and 10:00 pm
219433481, $(10.39),59,6.3 PM,61,Between 6:00 pm and 10:00 pm
989083193, $(3.45),55,12.41 PM,56,Between 2:00 pm and 6:00 pm
926012539, $(35.74),55,1.52 PM,56,Between 2:00 pm and 6:00 pm
080186958, $(32.64),55,1.47 PM,56,Between 6:00 pm and 10:00 pm
308537340, $(15.24),57,4.54 PM,60,Between 10:00 am and 2:00 pm
181163712, $(58.50),55,2.15 PM,62,Between 10:00 am and 2:00 pm
379354103, $(6.60),55,2.43 PM,58,Between 10:00 am and 2:00 pm
889723465, $(1.45),90,10.03 AM,94,Between 10:00 am and 2:00 pm
084929225, $(49.99),55,9.47 PM,59,Between 6:00 pm and 10:00 pm
362523807, $(50.49),56,4.46 PM,59,Between 2:00 pm and 6:00 pm
486493905, $-   ,57,11.46 AM,60,Between 10:00 am and 2:00 pm
825323963, $(18.24),59,11.43 AM,61,Between 10:00 am and 2:00 pm
396707563, $(21.30),56,10.08 PM,59,Between 10:00 am and 2:00 pm
546225268, $(44.09),56,11.16 PM,59,Between 2:00 pm and 6:00 pm
024530109, $(3.45),60,9.44 PM,63,Between 2:00 pm and 6:00 pm
876745271, $(11.00),57,10.03 AM,59,Between 6:00 pm and 10:00 pm
014656573, $(4.65),57,10.26 AM,59,Between 6:00 pm and 10:00 pm
455411038, $(13.64),57,11.25 AM,60,Between 6:00 pm and 10:00 pm
881312671, $(9.04),57,6.33 PM,59,Between 6:00 pm and 10:00 pm
196352032, $(14.69),57,11.29 AM,59,Between 2:00 pm and 6:00 pm
762647407, $(20.24),62,12.05 PM,65,Between 6:00 pm and 10:00 pm
094638589, $-   ,57,12.3 PM,59,Between 2:00 pm and 6:00 pm
025869630, $-   ,57,12.57 PM,62,Between 2:00 pm and 6:00 pm
912114500, $(19.89),57,1.09 PM,60,Between 10:00 am and 2:00 pm
094990032, $(20.09),57,1.46 PM,61,Between 10:00 am and 2:00 pm
346558613, $(17.74),92,9.45 AM,94,Between 6:00 pm and 10:00 pm
439212635, $(23.79),59,8.55 AM,60,Between 2:00 pm and 6:00 pm
064049825, $(5.75),61,8.44 AM,63,Between 6:00 pm and 10:00 pm
226554829, $(110.24),59,9.52 AM,66,Between 6:00 pm and 10:00 pm
042140990, $(4.35),57,5.39 PM,60,Between 6:00 pm and 10:00 pm
136559081, $(8.51),57,7.1 PM,60,Between 10:00 am and 2:00 pm
008651751, $(32.69),57,9.08 PM,60,Between 2:00 pm and 6:00 pm
793637958, $(19.59),57,9.22 PM,61,Between 10:00 am and 2:00 pm
542666485, $(9.64),67,10.34 AM,74,Between 10:00 am and 2:00 pm
652089905, $(3.21),67,10.49 AM,70,Between 6:00 pm and 5:59 pm (next day)
983776079, $(14.89),67,12.08 PM,72,Between 6:00 pm and 10:00 pm
002970524, $(29.19),67,1.28 PM,72,Between 2:00 pm and 6:00 pm
101747863, $(7.49),67,12.58 PM,72,Between 2:00 pm and 6:00 pm
883028678, $(7.49),67,12.43 PM,70,Between 2:00 pm and 6:00 pm
537818418, $(12.39),67,12.49 PM,72,Between 10:00 am and 2:00 pm
760514189, $(2.55),67,1.14 PM,69,Between 6:00 pm and 5:59 pm (next day)
191132965, $(39.29),67,2.25 PM,73,Between 6:00 pm and 10:00 pm
547679403, $-   ,67,1.11 PM,72,Between 10:00 am and 2:00 pm
170865113, $(1.80),67,1.34 PM,71,Between 10:00 am and 2:00 pm
485247517, $(6.15),67,1.24 PM,70,Between 10:00 am and 2:00 pm
669548415, $-   ,67,3 PM,70,Between 6:00 pm and 10:00 pm
163061362, $(15.44),67,3.13 PM,72,Between 2:00 pm and 6:00 pm
742061937, $(18.25),68,7.49 PM,74,Between 10:00 am and 2:00 pm
418058396, $(27.95),67,1.48 PM,75,Between 6:00 pm and 10:00 pm
444933145, $(19.39),69,12.16 AM,74,Between 6:00 pm and 10:00 pm
649754010, $(10.00),67,2.3 PM,72,Between 10:00 am and 2:00 pm
103543590, $(29.29),67,4.03 PM,70,Between 6:00 pm and 10:00 pm
893638765, $(20.94),67,7.43 PM,73,Between 6:00 pm and 10:00 pm
943994540, $(25.69),67,2.59 PM,72,Between 2:00 pm and 6:00 pm
385178893, $(21.89),67,2.5 PM,70,Between 2:00 pm and 6:00 pm
995865660, $(48.20),70,12.48 AM,73,Between 2:00 pm and 6:00 pm
661851337, $(7.49),67,3.32 PM,75,Between 2:00 pm and 6:00 pm
276442559, $(7.49),67,10.17 PM,73,Between 10:00 am and 2:00 pm
964222767, $(8.74),67,3.36 PM,72,Between 2:00 pm and 6:00 pm
601062399, $(19.85),67,10.2 PM,73,Between 2:00 pm and 6:00 pm
357722268, $(17.39),67,5.19 PM,70,Between 2:00 pm and 6:00 pm
699830143, $(7.49),67,3.55 PM,69,Between 10:00 am and 2:00 pm
982312889, $(11.59),67,4.13 PM,72,Between 2:00 pm and 6:00 pm
051030003, $(16.20),67,9.42 PM,72,Between 10:00 am and 2:00 pm
970040272, $(18.15),68,10.33 PM,74,Between 6:00 pm and 10:00 pm
394831706, $(17.49),67,6.2 PM,73,Between 10:00 am and 2:00 pm
489615415, $(11.59),67,10.31 PM,73,Between 6:00 pm and 10:00 pm
073898318, $(2.75),67,4.26 PM,72,Between 10:00 am and 2:00 pm
297362086, $(18.94),67,5.12 PM,73,Between 6:00 pm and 10:00 pm
861163062, $(7.49),67,5.33 PM,72,Between 10:00 am and 2:00 pm
164438098, $(15.84),67,5.44 PM,70,Between 6:00 pm and 10:00 pm
267198401, $(27.45),68,5.43 AM,73,Between 10:00 am and 2:00 pm
626086139, $(12.29),67,5.04 PM,72,Between 2:00 pm and 6:00 pm
676492819, $(1.85),67,5.09 PM,73,Between 2:00 pm and 6:00 pm
721003107, $(4.30),67,5.07 PM,73,Between 10:00 am and 2:00 pm
688730521, $(7.49),67,5.02 PM,72,Between 2:00 pm and 6:00 pm
884797804, $(13.64),67,5.3 PM,72,Between 2:00 pm and 6:00 pm
139778507, $(10.21),67,5.09 PM,69,Between 6:00 pm and 5:59 pm (next day)
963931886, $(14.49),67,5.32 PM,72,Between 6:00 pm and 10:00 pm
798493123, $(9.75),67,5.1 PM,72,Between 6:00 pm and 10:00 pm
619898011, $(32.70),67,10.33 PM,73,Between 10:00 am and 2:00 pm
362568930, $(13.21),67,5.57 PM,69,Between 6:00 pm and 5:59 pm (next day)
408447722, $-   ,67,6.04 PM,70,Between 2:00 pm and 6:00 pm
015202466, $(11.44),53,1.14 PM,54,Between 2:00 pm and 6:00 pm
669005922, $(7.49),53,7.18 AM,54,Between 6:00 pm and 10:00 pm
056883284, $(3.21),53,12 PM,56,Between 6:00 pm and 5:59 pm (next day)
450167176, $-   ,53,12.14 PM,55,Between 10:00 am and 2:00 pm
934198704, $(11.19),53,1.59 PM,55,Between 10:00 am and 2:00 pm
842793304, $(0.85),53,2.21 PM,54,Between 2:00 pm and 6:00 pm
339844690, $(8.54),53,3.15 PM,55,Between 2:00 pm and 6:00 pm
520068798, $(23.57),53,2.54 PM,58,Between 10:00 am and 2:00 pm
913891551, $(7.49),53,2.55 PM,55,Between 10:00 am and 2:00 pm
351793382, $(32.59),53,6.09 PM,55,Between 10:00 am and 2:00 pm
377356127, $(10.74),59,9.27 PM,63,Between 10:00 am and 2:00 pm
293635793, $(11.29),80,1.39 AM,82,Between 10:00 am and 2:00 pm
029793074, $(16.74),53,10.33 PM,58,Between 6:00 pm and 10:00 pm
958957710, $(20.39),53,10.27 PM,56,Between 6:00 pm and 10:00 pm
361718808, $(77.45),53,10.4 PM,58,Between 10:00 am and 2:00 pm
698955588, $(7.49),74,11.23 PM,77,Between 2:00 pm and 6:00 pm
466938514, $(14.49),53,10.58 PM,56,Between 2:00 pm and 6:00 pm
887088577, $(13.14),53,11.05 PM,55,Between 2:00 pm and 6:00 pm
615070895, $(10.99),54,11.14 PM,58,Between 6:00 pm and 10:00 pm
886981820, $(2.50),57,11.19 AM,61,Between 6:00 pm and 10:00 pm
623117573, $(14.04),57,12.54 PM,59,Between 2:00 pm and 6:00 pm
824118594, $(2.21),55,2.37 PM,58,Between 10:00 am and 2:00 pm
902449802, $-   ,58,11.48 AM,59,Between 2:00 pm and 6:00 pm
554761055, $(20.54),55,8.45 PM,63,Between 2:00 pm and 6:00 pm
078133440, $(7.49),59,9.03 AM,60,Between 6:00 pm and 10:00 pm
107786911, $(8.54),55,9.31 PM,58,Between 6:00 pm and 10:00 pm
323764032, $(8.89),56,9.44 PM,63,Between 10:00 am and 2:00 pm
153480569, $-   ,57,10.39 AM,62,Between 6:00 pm and 10:00 pm
971197606, $(43.25),57,12.32 PM,60,Between 2:00 pm and 6:00 pm
163249654, $(16.25),57,12.07 PM,59,Between 10:00 am and 2:00 pm
825901578, $(0.15),61,12.46 PM,63,Between 6:00 pm and 10:00 pm
647596243, $(11.54),59,9.34 PM,63,Between 10:00 am and 2:00 pm
863424269, $-   ,57,2.16 PM,61,Between 6:00 pm and 10:00 pm
385481544, $(15.54),57,2.2 PM,59,Between 10:00 am and 2:00 pm
954477304, $(11.24),58,10.19 PM,60,Between 10:00 am and 2:00 pm
933740473, $(7.35),57,2.37 PM,60,Between 10:00 am and 2:00 pm
697390425, $(3.21),57,3.26 PM,63,Between 6:00 pm and 5:59 pm (next day)
888530163, $-   ,57,3.54 PM,60,Between 6:00 pm and 10:00 pm
652696033, $(3.60),64,12.41 AM,66,Between 6:00 pm and 10:00 pm
271804166, $(26.09),57,7.32 PM,60,Between 6:00 pm and 10:00 pm
659926685, $(0.65),57,7.36 PM,60,Between 10:00 am and 2:00 pm
